 -33, -6, 45, 56,
 -36, -10, 40, 54,
 -45, 0, 8, 45,
 -17, 12, -4, 21,
 19, -28, -57, 66,
 -6, -7, -23, 24,
 -28, 8, 58, 64,
 -51, -18, 26, 60,
 -28, -37, -15, 48,
 27, -35, -10, 45,
 58, 41, -27, 75,
 42, 53, -39, 78,
 19, 13, -25, 33,
 -32, -40, 14, 53,
 -74, -33, 5, 81,
 -46, -19, -10, 50,
 11, 13, -35, 38,
 78, 25, -39, 90,
 66, 16, -1, 67,
 23, -27, 9, 36,
 -16, -10, 34, 38,
 -14, -4, 33, 36,
 -10, 17, 11, 22,
 6, 13, -20, 24,
 17, -15, -42, 47,
 -2, -20, -28, 34,
 -15, -16, 51, 55,
 -27, 1, 55, 61,
 -21, -17, 60, 65,
 -38, -14, 44, 59,
 -21, 21, -8, 30,
 43, 33, -70, 88,
 60, 48, -47, 90,
 52, -29, -8, 60,
 -56, -48, 73, 103,
 -85, -55, 125, 160,
 -101, 8, 2, 101,
 -19, 27, -55, 64,
 80, 15, -68, 106,
 74, 2, -40, 84,
 4, -13, -4, 14,
 -52, -5, 29, 59,
 -46, 12, 15, 49,
 -7, 24, -25, 35,
 52, 6, -47, 70,
 23, -17, 2, 28,
 -13, -26, 4, 29,
 -2, 10, -9, 13,
 16, 29, 3, 33,
 23, 18, -9, 30,
 9, -16, -18, 25,
 -2, -46, 38, 59,
 -35, 19, 47, 61,
 -32, 14, 60, 69,
 -14, 5, 58, 59,
 -29, -5, 35, 45,
 -58, -11, -13, 60,
 14, -19, -53, 58,
 50, 13, -2, 51,
 14, 17, 2, 22,
 -26, -2, 42, 49,
 -65, -48, 46, 92,
 -73, -45, 19, 87,
 14, 20, -36, 43,
 108, 50, -69, 137,
 99, 52, -37, 117,
 39, 17, -25, 49,
 -46, -41, -10, 62,
 -67, -37, 31, 82,
 -46, -10, 16, 49,
 -8, -1, -23, 24,
 54, -2, -49, 72,
 47, -4, -14, 49,
 45, -6, -10, 46,
 7, 0, 12, 13,
 -11, 5, 24, 26,
 -20, 1, 18, 26,
 -28, 13, 7, 31,
 -13, 1, -9, 15,
 -10, -12, 31, 34,
 -15, 0, -4, 15,
 -20, -6, 23, 31,
 -10, 14, 32, 36,
 -4, 16, 15, 22,
 -1, 20, -19, 27,
 4, -17, -65, 67,
 6, -24, -33, 41,
 -5, 12, 33, 35,
 -31, -8, 66, 73,
 -44, -6, 40, 59,
 -23, 0, -75, 78,
 42, -13, -130, 137,
 46, -17, -60, 77,
 27, -3, -8, 28,
 -5, 0, 55, 55,
 -29, 43, 100, 112,
 -10, 22, -6, 24,
 17, -15, -71, 74,
 49, -40, -83, 104,
 23, -33, -23, 46,
 -23, 12, -4, 26,
 54, -20, -2, 57,
 31, -24, -63, 74,
 -68, -76, 34, 107,
 -108, -49, 36, 123,
 -96, 37, 13, 103,
 -29, 70, -20, 78,
 103, 71, -16, 126,
 123, 54, -13, 134,
 33, 27, -6, 43,
 -70, -20, -11, 73,
 -66, -64, 24, 95,
 -21, -33, 29, 48,
 -21, 10, 8, 24,
 -74, 26, 13, 79,
 -67, -28, 28, 77,
 15, 57, 2, 58,
 128, 51, -74, 156,
 133, 33, -56, 148,
 54, -58, -59, 98,
 -50, -56, -13, 76,
 -105, -39, 36, 117,
 -87, 15, 30, 93,
 -35, 49, 9, 60,
 23, 25, -1, 33,
 77, -9, -39, 86,
 68, 20, -15, 72,
 2, -2, 0, 2,
 -16, -4, 11, 19,
 -22, 14, 23, 34,
 -8, -1, 4, 9,
 -2, 0, -21, 21,
 18, 4, -2, 18,
 8, -23, 21, 32,
 -26, -2, 49, 55,
 -34, -23, 41, 58,
 18, 6, 14, 23,
 37, 23, -6, 43,
 18, 7, -45, 48,
 -16, -2, -29, 33,
 -32, -18, 1, 36,
 -48, -3, 23, 53,
 -21, 17, 7, 27,
 0, 22, -12, 25,
 15, 8, -29, 33,
 27, -33, -18, 46,
 -28, -33, -18, 46,
 -23, 9, -9, 26,
 13, 24, 6, 27,
 22, 45, 6, 50,
 22, 13, -26, 36,
 9, -30, -14, 34,
 -22, -36, 11, 43,
 -32, -13, 33, 47,
 -5, 0, 8, 9,
 19, 13, -3, 23,
 22, 4, -12, 25,
 15, -13, -41, 45,
 16, 4, -23, 28,
 9, -10, 0, 13,
 -12, 12, 27, 31,
 -23, 15, 36, 45,
 0, 12, 19, 22,
 -8, -2, -6, 10,
 2, -15, -8, 17,
 -6, -22, -1, 22,
 -2, 5, -10, 11,
 7, 7, -6, 11,
 29, 9, 8, 31,
 -4, 1, 43, 43,
 -19, -3, 12, 22,

