5100,34000,420,4656
14100,42000,770,4688
5900,58400,590,4692
5400,23600,1340,4692
7500,21600,790,4664
9700,35000,450,4672
10000,76000,570,4692
4700,19600,1500,4704
5800,21200,1460,4668
11500,23000,610,4656
17300,46800,770,4704
4700,59400,550,4688
5800,23000,1610,4700
6300,27800,430,4668
10800,52800,420,4700
14500,76000,530,4704
4800,52400,1390,4692
7600,24000,1570,4660
6300,32800,690,4692
19700,54000,760,4700
4600,71200,530,4692
4500,21200,1990,4672
5000,22600,440,4664
14800,25000,460,4692
16200,67800,530,4688
4600,84800,1650,4692
9600,29200,1800,4676
6400,38000,450,4664
14200,69200,570,4700
6400,77000,1280,4692
5900,20000,1620,4704
5800,32800,1320,4672
13300,25200,570,4664
14700,72800,810,4696
5400,44800,990,4692
6700,20400,1560,4668
5000,28600,450,4680
13000,60200,450,4704
14500,81600,550,4688
4500,36000,1660,4700
6900,29200,590,4664
4900,35000,520,4696
15300,61600,760,4708
5000,69400,1390,4688
4500,21200,1600,4688
5200,33400,430,4664
14100,23600,620,4704
4500,68800,530,4688
4900,21600,1560,4692
7900,28600,940,4668
9200,42600,490,4680
19900,68200,620,4704
4400,58400,1180,4696
6200,19600,1620,4680
5100,36000,920,4680
10100,25000,590,4696
10700,63600,830,4700
5400,26600,1670,4696
8600,29200,1460,4668
11700,25000,440,4668
16400,50800,680,4708
11200,83600,360,4688
5400,20600,1120,4700
6100,29200,430,4660
10900,26200,600,4704
17300,83600,730,4704
6700,67800,1360,4688
7700,21600,1180,4676
4100,30200,470,4664
9500,48400,700,4708
4200,60200,480,4696
4100,19400,1610,4688
7600,26200,590,4664
15500,36400,430,4696
17500,60000,530,4704
4400,63800,1170,4700
6600,21200,1650,4680
5100,34400,450,4664
13900,25000,650,4708
6400,77000,630,4692
4700,24000,1310,4700
7100,23000,1730,4672
14900,24600,420,4660
14700,62200,660,4704
4500,76600,950,4696
5700,18400,1570,4704
5700,30400,410,4672
13600,24000,660,4704
14800,90200,650,4708
6100,45600,1510,4696
8800,25800,1550,4660
4500,26800,450,4656
10700,61000,770,4700
4100,70800,540,4680
4600,21200,1600,4680
3700,28200,630,4656
14200,25000,550,4696
16300,74800,520,4684
5200,66600,1330,4692
7400,19600,1590,4664
5000,34800,510,4664
18800,25000,620,4696
4500,71200,1190,4676
4700,23000,1770,4680
6700,44000,1470,4660
11200,24200,560,4652
16800,63800,600,4696
3800,21000,1160,4684
5900,23600,1540,4684
13100,33400,420,4656
16200,58400,510,4688
14000,84600,620,4676
6900,29800,940,4692
7800,30400,1620,4664
10100,23200,440,4700
16100,54400,770,4700
4300,63800,1360,4684
4500,18600,1870,4676
4900,30400,510,4656
16700,30800,770,4696
17800,58400,490,4692
5600,21600,1410,4692
7700,20400,670,4680
17400,25000,580,4700
8400,75000,550,4692
4400,19000,1400,4688
6000,21200,1540,4672
12700,25800,570,4652
17900,49200,890,4700
4900,76400,470,4684
5400,18600,1440,4712
6200,28600,410,4664
11500,56600,450,4700
14800,78600,510,4700
4300,47200,1420,4684
7400,25000,1760,4664
7400,37000,630,4660
16800,53000,730,4704
4000,69800,500,4684
4700,21200,1610,4668
5300,23600,430,4664
13600,10800,410,4688
16100,40600,670,4684
4600,83000,1330,4684
8800,31400,1530,4664
5700,36800,430,4664
14100,68800,580,4696
6100,76000,1370,4688
4400,21000,1670,4684
5400,33800,1600,4676
13900,24000,700,4644
15300,71400,820,4696
5300,39600,1010,4684
6000,23000,1660,4668
5000,30400,460,4676
14500,62000,470,4696
16600,69200,520,4684
4700,32800,1660,4688
7100,26200,570,4660
5600,32400,540,4700
16200,70800,760,4700
4400,70800,1370,4688
4000,19400,1560,4676
4900,32800,450,4656
15600,21200,640,4704
4800,70200,520,4684
4600,22000,1160,4684
8800,27200,1080,4672
10300,38000,410,4676
16600,67800,580,4700
4300,70400,1210,4696
6200,21600,1670,4680
5100,35800,950,4676
10600,25000,530,4692
11400,70200,770,4692
6300,28600,1280,4692
7100,22000,1590,4672
14000,23600,460,4676
15600,58400,770,4700
11600,63600,560,4688
4500,20400,1100,4700
6100,28600,480,4660
14900,36400,550,4688
17800,65200,790,4704
4700,69200,1550,4688
7600,20600,1600,4672
2800,30200,440,4660
15200,48400,700,4704
3900,74400,530,4688
4200,20600,1580,4688
7500,29400,610,4656
14100,36000,490,4688
14100,60200,520,4700
4600,57600,1440,4692
6500,20400,1990,4672
5200,34000,430,4660
13400,24000,560,4688
8300,73000,800,4688
4400,27600,1320,4688
6100,31200,1470,4672
12900,23000,460,4660
17100,47800,690,4700
4500,70400,640,4688
5400,21200,1420,4692
6200,29200,450,4656
12000,22000,610,4692
16200,65200,700,4696
6300,72800,1740,4700
7200,25000,1690,4668
5500,27600,470,4656
11400,51800,770,4700
4700,70400,510,4684
4800,18600,1720,4684
5300,29200,520,4664
15300,31200,440,4692
18100,51800,550,4692
4300,71800,790,4696
7300,22600,1660,4664
5400,34000,460,4656
16700,25000,590,4696
5700,73000,1050,4684
4300,30400,1620,4680
6800,41600,1440,4668
15000,25000,460,4660
15100,61600,620,4700
4200,31200,1060,4692
5800,19400,1640,4700
5400,31400,460,4660
13600,61000,670,4696
16500,92000,580,4700
5400,36800,1560,4704
8500,25800,1200,4668
4700,26800,460,4700
11800,60000,770,4700
4800,70800,520,4684
4700,21600,1440,4672
5000,27200,650,4660
13500,29400,760,4700
17000,59600,470,4692
6200,19600,1280,4696
7100,21200,910,4672
10300,25200,550,4704
14200,76000,570,4696
4000,20600,1420,4688
6600,19600,1810,4660
11300,26200,610,4672
18300,64600,790,4700
6000,89800,510,4684
5500,22000,1140,4696
6400,27200,390,4664
11800,22600,440,4696
15600,70200,730,4696
4300,68200,1580,4692
8200,26800,1820,4668
4400,37000,450,4676
15500,49800,720,4704
4500,71400,490,4692
4100,22200,1490,4700
8000,21600,530,4672
13400,26800,490,4684
15800,75000,710,4696
4800,61000,1580,4696
7500,27200,1980,4680
5300,37000,440,4668
14500,22600,590,4708
7500,91800,540,4692
4500,22000,1340,4704
5600,21200,1410,4664
11600,24000,570,4656
21400,68200,840,4704
4400,91000,540,4692
5600,18600,1620,4700
5500,29200,430,4672
14500,58400,470,4708
14300,80200,500,4704
4700,37400,1430,4696
6800,25600,1750,4672
6900,35800,650,4660
15400,60200,780,4708
4700,69800,550,4692
4100,18600,1530,4708
5300,25000,460,4668
13700,21200,430,4704
15800,53800,580,4692
4700,81200,1440,4692
8600,30200,1650,4664
5300,33800,460,4676
17400,25000,600,4708
4800,74400,540,4692
4800,20600,1570,4688
5300,22000,1070,4668
15000,25000,650,4660
17000,71400,710,4696
4800,32200,1160,4692
6600,20600,1570,4692
5300,34800,410,4680
15100,73000,460,4704
13000,75400,530,4700
4900,25000,1240,4708
6700,29200,2010,4664
9900,32800,520,4700
11800,78000,770,4708
5200,63000,460,4688
4400,19600,1590,4680
5100,29200,450,4668
15100,35400,770,4708
12100,56000,500,4684
4700,65800,1630,4696
8800,27800,810,4684
8100,39000,480,4680
15900,71400,700,4708
4200,58600,1380,4696
4800,22000,1400,4684
5000,36000,710,4672
13400,25000,580,4676
9100,68800,740,4700
6400,29800,1300,4696
8200,23600,1860,4680
11400,35800,440,4664
17300,43600,550,4704
9300,76600,710,4688
5700,20000,1020,4700
6200,29200,1650,4668
11900,31800,540,4696
16900,48400,690,4704
5300,67200,1370,4692
5100,22200,1240,4672
5300,27200,460,4660
11400,72800,780,4704
15700,62600,530,4688
4100,19400,1590,4696
7300,29400,510,4676
4000,34000,460,4696
17800,54800,790,4708
4500,70200,1090,4692
7500,20600,1690,4676
4900,36800,470,4672
14300,25200,600,4704
6300,39400,740,4692
4700,24000,1630,4696
8800,29200,1160,4688
16000,39000,440,4672
14700,70200,650,4708
6000,72000,1060,4692
6000,22600,1610,4704
5300,32800,460,4664
11600,24600,580,4700
17900,79600,700,4700
5400,36400,1270,4692
6000,21200,1920,4672
4800,25200,420,4676
14500,82600,750,4704
3900,78600,290,4692
4400,20400,1590,4688
6900,26800,470,4668
15800,30400,520,4704
16200,68200,780,4704
4300,68400,1360,4700
7300,19600,1640,4680
5200,32800,410,4664
13900,16400,630,4704
4400,68200,530,4688
4700,23000,1530,4696
9700,25000,990,4668
10300,32400,450,4676
16500,79600,560,4704
4300,73400,1540,4696
6100,19400,1520,4684
5300,36800,440,4664
10400,25000,700,4704
10800,74400,790,4696
5600,29800,1200,4692
7400,20600,1730,4668
11000,25000,440,4652
14600,52200,760,4704
5000,81600,450,4688
4800,19400,1130,4692
6200,27800,620,4656
14000,28600,560,4692
14000,76600,770,4700
4400,59000,1350,4692
7900,21600,1550,4672
5000,29400,470,4664
15900,46800,750,4700
4700,56000,440,4684
4300,20400,1590,4692
9500,23600,660,4660
13900,30800,470,4688
19700,72400,560,4704
4100,75400,1390,4692
6300,19600,1540,4680
5200,37000,470,4672
17500,24000,580,4696
7900,79200,590,4692
5700,23000,1460,4692
6000,26200,1450,4672
13500,24000,440,4660
17900,44000,680,4700
4300,79000,640,4688
5300,18400,1490,4696
6200,31400,630,4664
11700,28600,520,4700
14900,61600,520,4700
4900,53000,1400,4696
9200,24600,1680,4672
5200,28200,410,4656
11000,58600,730,4704
4300,73000,530,4680
4100,21600,1740,4696
9600,24600,450,4660
14100,21000,590,4696
20000,60600,510,4704
6300,86600,980,4696
7200,22000,1690,4668
4600,34800,450,4664
15300,13200,650,4700
5100,73000,530,4692
4400,20600,1570,4696
5300,19400,1600,4664
15200,32800,450,4660
15500,64600,670,4700
4300,76600,1070,4688
5600,22000,1200,4688
5600,34400,550,4660
10700,80200,510,4700
14100,72800,540,4700
4400,30400,1560,4696
6800,33800,1520,4668
5000,26800,440,4664
15800,61600,780,4700
4800,84600,530,4680
4900,21600,1310,4696
6000,28200,420,4664
13700,23600,460,4696
18600,54000,650,4688
4800,74000,1360,4696
7500,20400,1640,4676
3800,34000,410,4668
16300,23600,710,4696
4900,75000,1360,4696
6000,22000,1720,4688
5300,33400,900,4664
10300,24600,780,4672
20300,66800,580,4704
4100,20600,1150,4696
6600,20400,1530,4684
13800,37000,500,4664
15000,69200,470,4696
15400,80200,410,4704
5300,23000,1180,4696
6400,30200,1520,4660
11400,26200,420,4704
15200,70400,730,4704
4300,70200,540,4684
4900,20400,1940,4664

